"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 06 14:27:48 GMT 2021","Fri Aug 06 14:27:51 GMT 2021","3164","","LoginTest","","LoginTest","TestUserLoginWrongPassword","LI-03 Bejelentkezés felhasználóként rossz jelszó megadásával",""
"passed","Fri Aug 06 14:27:27 GMT 2021","Fri Aug 06 14:27:30 GMT 2021","3232","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Fri Aug 06 14:27:46 GMT 2021","Fri Aug 06 14:27:48 GMT 2021","2720","","LoginTest","","LoginTest","TestUserLoginNoPassword","LI-02 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Fri Aug 06 14:28:04 GMT 2021","Fri Aug 06 14:28:14 GMT 2021","9616","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
"passed","Fri Aug 06 14:27:33 GMT 2021","Fri Aug 06 14:27:36 GMT 2021","3192","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"passed","Fri Aug 06 14:27:43 GMT 2021","Fri Aug 06 14:27:46 GMT 2021","2948","","LoginTest","","LoginTest","TestUserLoginNoEmail","LI-01 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Fri Aug 06 14:27:24 GMT 2021","Fri Aug 06 14:27:27 GMT 2021","3029","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Fri Aug 06 14:27:57 GMT 2021","Fri Aug 06 14:28:04 GMT 2021","6573","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Regisztrált felhasználó (user) adatainak megadása",""
"passed","Fri Aug 06 14:27:51 GMT 2021","Fri Aug 06 14:27:57 GMT 2021","6016","","LoginTest","","LoginTest","TestUserLogin","LI-04 Bejelentkezés felhasználóként érvényes adatokkal",""
"passed","Fri Aug 06 14:28:14 GMT 2021","Fri Aug 06 14:28:23 GMT 2021","9628","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongConfirmPassword","PD-03 Felhasználó jelszavának módosítása, az új jelszó megerősítése helytelenül",""
"passed","Fri Aug 06 14:28:40 GMT 2021","Fri Aug 06 14:28:50 GMT 2021","9794","","PersonalDetailsTests","","PersonalDetailsTests","testChangeBackToOriginalPassword","PD-06 Felhasználó jelszavának visszaállítása az eredetire",""
"passed","Fri Aug 06 14:27:30 GMT 2021","Fri Aug 06 14:27:33 GMT 2021","3080","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Fri Aug 06 14:28:23 GMT 2021","Fri Aug 06 14:28:33 GMT 2021","9710","","PersonalDetailsTests","","PersonalDetailsTests","testChangePassword","PD-04 Felhasználó jelszavának módosítása, helyes adatokkal",""
"passed","Fri Aug 06 14:27:20 GMT 2021","Fri Aug 06 14:27:24 GMT 2021","3253","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Fri Aug 06 14:27:36 GMT 2021","Fri Aug 06 14:27:43 GMT 2021","6354","","LogoutTest","","LogoutTest","TestUserLogout","LO-01 User kijlentkezés",""
"passed","Fri Aug 06 14:27:14 GMT 2021","Fri Aug 06 14:27:20 GMT 2021","5956","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Fri Aug 06 14:28:50 GMT 2021","Fri Aug 06 14:28:57 GMT 2021","7283","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-0 Felhasználó számlázási adatainak (címének) módosítása",""
"passed","Fri Aug 06 14:28:33 GMT 2021","Fri Aug 06 14:28:40 GMT 2021","7294","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
