"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 17 09:30:53 GMT 2021","Tue Aug 17 09:30:56 GMT 2021","3043","","LoginTests","","LoginTests","TestUserLoginNoPassword","LI-02 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Tue Aug 17 09:27:52 GMT 2021","Tue Aug 17 09:27:56 GMT 2021","3762","","TrainingTests","","TrainingTests","testChooseNotValidTrainingType","TR-03 Edzés típusra keresés (nem létező edzés)",""
"passed","Tue Aug 17 09:28:18 GMT 2021","Tue Aug 17 09:28:22 GMT 2021","3445","","TrainingTests","","TrainingTests","testOfPilatesButton","TR-08 Felső menüsor tesztelése (PILATES gomb)",""
"passed","Tue Aug 17 09:27:46 GMT 2021","Tue Aug 17 09:27:48 GMT 2021","2844","","TrainingTests","","TrainingTests","TestSaveTrainingDetailsToFile","TR-01 Edzés adatainak mentése txt fájlba",""
"passed","Tue Aug 17 09:30:35 GMT 2021","Tue Aug 17 09:30:43 GMT 2021","7861","","TrainerTests","","TrainerTests","TestMoreTrainerInfo","TS-02 Edzők adatlapjának megnyitása a MÉG TÖBB INFO gombbal",""
"passed","Tue Aug 17 09:27:56 GMT 2021","Tue Aug 17 09:27:59 GMT 2021","3179","","TrainingTests","","TrainingTests","testOfJogaButton","TR-04 Felső menüsor tesztelése (JÓGA gomb)",""
"passed","Tue Aug 17 09:30:32 GMT 2021","Tue Aug 17 09:30:35 GMT 2021","2890","","GdprTest","","GdprTest","TestOpenGDPR","TestOpenGDPR()",""
"passed","Tue Aug 17 09:31:12 GMT 2021","Tue Aug 17 09:31:22 GMT 2021","9666","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
"passed","Tue Aug 17 09:31:31 GMT 2021","Tue Aug 17 09:31:41 GMT 2021","9884","","PersonalDetailsTests","","PersonalDetailsTests","testChangePassword","PD-04 Felhasználó jelszavának módosítása, helyes adatokkal",""
"passed","Tue Aug 17 09:32:18 GMT 2021","Tue Aug 17 09:32:24 GMT 2021","6082","","TrainingTicketTests","","TrainingTicketTests","TestPlusTicket","TT-02 Plus bérlet árának validációja",""
"passed","Tue Aug 17 09:30:50 GMT 2021","Tue Aug 17 09:30:53 GMT 2021","3002","","LoginTests","","LoginTests","TestUserLoginNoEmail","LI-01 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Tue Aug 17 09:27:42 GMT 2021","Tue Aug 17 09:27:46 GMT 2021","3402","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"passed","Tue Aug 17 09:27:20 GMT 2021","Tue Aug 17 09:27:26 GMT 2021","6569","","LogoutTests","","LogoutTests","TestUserLogout","repetition 5 of 5",""
"passed","Tue Aug 17 09:31:22 GMT 2021","Tue Aug 17 09:31:31 GMT 2021","9218","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongConfirmPassword","PD-03 Felhasználó jelszavának módosítása, az új jelszó megerősítése helytelenül",""
"passed","Tue Aug 17 09:32:12 GMT 2021","Tue Aug 17 09:32:18 GMT 2021","6104","","TrainingTicketTests","","TrainingTicketTests","TestLiteTicket","TT-01 Lite bérlet árának validációja",""
"passed","Tue Aug 17 09:27:33 GMT 2021","Tue Aug 17 09:27:36 GMT 2021","3264","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Tue Aug 17 09:31:06 GMT 2021","Tue Aug 17 09:31:12 GMT 2021","6398","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Regisztrált felhasználó (user) adatainak megadása",""
"passed","Tue Aug 17 09:27:59 GMT 2021","Tue Aug 17 09:28:12 GMT 2021","12919","","TrainingTests","","TrainingTests","testOfStrechingButton","TR-05 Felső menüsor tesztelése (NYÚJTÁS gomb)",""
"passed","Tue Aug 17 09:28:24 GMT 2021","Tue Aug 17 09:28:27 GMT 2021","2874","","TrainingTests","","TrainingTests","testOfMuscleButton","TR-10 Felső menüsor tesztelése (ERŐNLÉTI gomb)",""
"passed","Tue Aug 17 09:27:48 GMT 2021","Tue Aug 17 09:27:52 GMT 2021","3548","","TrainingTests","","TrainingTests","testChooseTrainingType","TR-02 Edzés típusra keresés",""
"passed","Tue Aug 17 09:31:48 GMT 2021","Tue Aug 17 09:31:58 GMT 2021","9298","","PersonalDetailsTests","","PersonalDetailsTests","testChangeBackToOriginalPassword","PD-06 Felhasználó jelszavának visszaállítása az eredetire",""
"passed","Tue Aug 17 09:28:40 GMT 2021","Tue Aug 17 09:30:32 GMT 2021","111804","","TrainingTests","","TrainingTests","testFindAllActiveTrainings","TR-12 Összes aktív edzés összeszámolása többoldalas lista (naptár) alapján",""
"passed","Tue Aug 17 09:27:36 GMT 2021","Tue Aug 17 09:27:39 GMT 2021","3315","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Tue Aug 17 09:27:26 GMT 2021","Tue Aug 17 09:27:30 GMT 2021","3378","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Tue Aug 17 09:26:45 GMT 2021","Tue Aug 17 09:27:00 GMT 2021","14218","","LogoutTests","","LogoutTests","TestUserLogout","repetition 1 of 5",""
"passed","Tue Aug 17 09:27:39 GMT 2021","Tue Aug 17 09:27:42 GMT 2021","2776","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Tue Aug 17 09:31:58 GMT 2021","Tue Aug 17 09:32:05 GMT 2021","7555","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
"passed","Tue Aug 17 09:27:13 GMT 2021","Tue Aug 17 09:27:20 GMT 2021","6480","","LogoutTests","","LogoutTests","TestUserLogout","repetition 4 of 5",""
"passed","Tue Aug 17 09:31:41 GMT 2021","Tue Aug 17 09:31:48 GMT 2021","7363","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
"passed","Tue Aug 17 09:30:43 GMT 2021","Tue Aug 17 09:30:50 GMT 2021","7377","","TrainerTests","","TrainerTests","TestSearchTrainer","TS-01 Edzők listájában edző nevére történő szűrés",""
"passed","Tue Aug 17 09:27:30 GMT 2021","Tue Aug 17 09:27:33 GMT 2021","3101","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Tue Aug 17 09:28:15 GMT 2021","Tue Aug 17 09:28:18 GMT 2021","3082","","TrainingTests","","TrainingTests","testOfKardioButton","TR-07 Felső menüsor tesztelése (KARDIÓ gomb)",""
