"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 04 14:07:05 GMT 2021","Wed Aug 04 14:07:08 GMT 2021","3093","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Wed Aug 04 14:07:50 GMT 2021","Wed Aug 04 14:07:55 GMT 2021","4855","","LoginTest","","LoginTest","TestUserLogin","LI-08 Bejelentkezés felhasználóként érvényes adatokkal",""
"passed","Wed Aug 04 14:07:28 GMT 2021","Wed Aug 04 14:07:31 GMT 2021","2845","","LoginTest","","LoginTest","TestTrainerLoginNoEmail","LI-01 Bejelentkezés edzőként email cím megadása nélkül",""
"passed","Wed Aug 04 14:07:47 GMT 2021","Wed Aug 04 14:07:50 GMT 2021","2848","","LoginTest","","LoginTest","TestUserLoginWrongPassword","LI-07 Bejelentkezés felhasználóként rossz jelszó megadásával",""
"passed","Wed Aug 04 14:07:36 GMT 2021","Wed Aug 04 14:07:41 GMT 2021","4971","","LoginTest","","LoginTest","TestLogin","LI-04 Bejelentkezés edzőként érvényes adatokkal",""
"passed","Wed Aug 04 14:07:41 GMT 2021","Wed Aug 04 14:07:44 GMT 2021","2856","","LoginTest","","LoginTest","TestUserLoginNoEmail","LI-05 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Wed Aug 04 14:07:18 GMT 2021","Wed Aug 04 14:07:23 GMT 2021","5282","","LogoutTest","","LogoutTest","TestTrainerLogout","LO-01 Trainer kijlentkezés",""
"passed","Wed Aug 04 14:07:02 GMT 2021","Wed Aug 04 14:07:05 GMT 2021","3103","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Wed Aug 04 14:07:15 GMT 2021","Wed Aug 04 14:07:18 GMT 2021","3046","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"passed","Wed Aug 04 14:07:34 GMT 2021","Wed Aug 04 14:07:36 GMT 2021","2704","","LoginTest","","LoginTest","TestLoginWrongPassword","LI-03 Bejelentkezés edzőként rossz jelszó megadásával",""
"passed","Wed Aug 04 14:07:23 GMT 2021","Wed Aug 04 14:07:28 GMT 2021","5153","","LogoutTest","","LogoutTest","TestUserLogout","LO-02 User kijlentkezés",""
"passed","Wed Aug 04 14:07:08 GMT 2021","Wed Aug 04 14:07:12 GMT 2021","3103","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Wed Aug 04 14:07:12 GMT 2021","Wed Aug 04 14:07:15 GMT 2021","2996","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Wed Aug 04 14:07:31 GMT 2021","Wed Aug 04 14:07:34 GMT 2021","2745","","LoginTest","","LoginTest","TestLoginNoPassword","LI-02 Bejelentkezés edzőként jelszó megadása nélkül",""
"passed","Wed Aug 04 14:06:48 GMT 2021","Wed Aug 04 14:07:02 GMT 2021","14061","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Wed Aug 04 14:07:44 GMT 2021","Wed Aug 04 14:07:47 GMT 2021","3129","","LoginTest","","LoginTest","TestUserLoginNoPassword","LI-06 Bejelentkezés felhasználóként jelszó megadása nélkül",""
