"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 06 16:02:14 GMT 2021","Fri Aug 06 16:02:18 GMT 2021","3531","","LoginTests","","LoginTests","TestUserLoginNoEmail","LI-01 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Fri Aug 06 16:02:21 GMT 2021","Fri Aug 06 16:02:25 GMT 2021","3524","","LoginTests","","LoginTests","TestUserLoginWrongPassword","LI-03 Bejelentkezés felhasználóként rossz jelszó megadásával",""
"passed","Fri Aug 06 16:02:40 GMT 2021","Fri Aug 06 16:02:49 GMT 2021","9258","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
"passed","Fri Aug 06 16:02:11 GMT 2021","Fri Aug 06 16:02:14 GMT 2021","3008","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Fri Aug 06 16:02:21 GMT 2021","Fri Aug 06 16:02:24 GMT 2021","3305","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Fri Aug 06 16:02:17 GMT 2021","Fri Aug 06 16:02:21 GMT 2021","3557","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Fri Aug 06 16:03:30 GMT 2021","Fri Aug 06 16:03:36 GMT 2021","6366","","PersonalDetailsTests","","PersonalDetailsTests","testDeleteUserBillingDetails","PD-08 Felhasználó számlázási adatainak (kivéve név) törlése",""
"passed","Fri Aug 06 16:02:04 GMT 2021","Fri Aug 06 16:02:14 GMT 2021","10044","","LogoutTest","","LogoutTest","TestUserLogout","LO-01 User kijlentkezés",""
"passed","Fri Aug 06 16:02:25 GMT 2021","Fri Aug 06 16:02:31 GMT 2021","6278","","LoginTests","","LoginTests","TestUserLogin","LI-04 Bejelentkezés felhasználóként érvényes adatokkal",""
"passed","Fri Aug 06 16:03:14 GMT 2021","Fri Aug 06 16:03:23 GMT 2021","9154","","PersonalDetailsTests","","PersonalDetailsTests","testChangeBackToOriginalPassword","PD-06 Felhasználó jelszavának visszaállítása az eredetire",""
"passed","Fri Aug 06 16:02:31 GMT 2021","Fri Aug 06 16:02:34 GMT 2021","2627","","LoginTests","","LoginTests","TestOpenGDPR","TestOpenGDPR()",""
"passed","Fri Aug 06 16:02:58 GMT 2021","Fri Aug 06 16:03:07 GMT 2021","9106","","PersonalDetailsTests","","PersonalDetailsTests","testChangePassword","PD-04 Felhasználó jelszavának módosítása, helyes adatokkal",""
"passed","Fri Aug 06 16:02:34 GMT 2021","Fri Aug 06 16:02:40 GMT 2021","6051","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Regisztrált felhasználó (user) adatainak megadása",""
"passed","Fri Aug 06 16:02:49 GMT 2021","Fri Aug 06 16:02:58 GMT 2021","9080","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongConfirmPassword","PD-03 Felhasználó jelszavának módosítása, az új jelszó megerősítése helytelenül",""
"passed","Fri Aug 06 16:02:14 GMT 2021","Fri Aug 06 16:02:17 GMT 2021","3242","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Fri Aug 06 16:02:04 GMT 2021","Fri Aug 06 16:02:11 GMT 2021","6752","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Fri Aug 06 16:03:07 GMT 2021","Fri Aug 06 16:03:14 GMT 2021","6956","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
"passed","Fri Aug 06 16:02:18 GMT 2021","Fri Aug 06 16:02:21 GMT 2021","3239","","LoginTests","","LoginTests","TestUserLoginNoPassword","LI-02 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Fri Aug 06 16:03:23 GMT 2021","Fri Aug 06 16:03:30 GMT 2021","6920","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
"passed","Fri Aug 06 16:02:24 GMT 2021","Fri Aug 06 16:02:28 GMT 2021","3527","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
