"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 05 10:08:11 GMT 2021","Thu Aug 05 10:08:19 GMT 2021","8025","","LoginTest","","LoginTest","TestUserLogin","LI-08 Bejelentkezés felhasználóként érvényes adatokkal",""
"passed","Thu Aug 05 10:07:51 GMT 2021","Thu Aug 05 10:07:54 GMT 2021","2787","","LoginTest","","LoginTest","TestLoginWrongPassword","LI-03 Bejelentkezés edzőként rossz jelszó megadásával",""
"passed","Thu Aug 05 10:07:19 GMT 2021","Thu Aug 05 10:07:22 GMT 2021","3098","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Thu Aug 05 10:07:06 GMT 2021","Thu Aug 05 10:07:12 GMT 2021","6139","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Thu Aug 05 10:07:16 GMT 2021","Thu Aug 05 10:07:19 GMT 2021","3231","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Thu Aug 05 10:07:54 GMT 2021","Thu Aug 05 10:08:02 GMT 2021","8078","","LoginTest","","LoginTest","TestLogin","LI-04 Bejelentkezés edzőként érvényes adatokkal",""
"passed","Thu Aug 05 10:07:45 GMT 2021","Thu Aug 05 10:07:48 GMT 2021","2815","","LoginTest","","LoginTest","TestTrainerLoginNoEmail","LI-01 Bejelentkezés edzőként email cím megadása nélkül",""
"passed","Thu Aug 05 10:07:48 GMT 2021","Thu Aug 05 10:07:51 GMT 2021","3151","","LoginTest","","LoginTest","TestLoginNoPassword","LI-02 Bejelentkezés edzőként jelszó megadása nélkül",""
"passed","Thu Aug 05 10:08:05 GMT 2021","Thu Aug 05 10:08:08 GMT 2021","2924","","LoginTest","","LoginTest","TestUserLoginNoPassword","LI-06 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Thu Aug 05 10:07:37 GMT 2021","Thu Aug 05 10:07:45 GMT 2021","8116","","LogoutTest","","LogoutTest","TestUserLogout","LO-02 User kijlentkezés",""
"passed","Thu Aug 05 10:07:25 GMT 2021","Thu Aug 05 10:07:28 GMT 2021","3157","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"passed","Thu Aug 05 10:08:02 GMT 2021","Thu Aug 05 10:08:05 GMT 2021","3319","","LoginTest","","LoginTest","TestUserLoginNoEmail","LI-05 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Thu Aug 05 10:07:22 GMT 2021","Thu Aug 05 10:07:25 GMT 2021","3265","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Thu Aug 05 10:07:28 GMT 2021","Thu Aug 05 10:07:37 GMT 2021","8378","","LogoutTest","","LogoutTest","TestTrainerLogout","LO-01 Trainer kijlentkezés",""
"passed","Thu Aug 05 10:08:08 GMT 2021","Thu Aug 05 10:08:11 GMT 2021","3066","","LoginTest","","LoginTest","TestUserLoginWrongPassword","LI-07 Bejelentkezés felhasználóként rossz jelszó megadásával",""
"passed","Thu Aug 05 10:07:12 GMT 2021","Thu Aug 05 10:07:16 GMT 2021","3465","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
