"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 21 15:54:01 GMT 2021","Sat Aug 21 15:54:08 GMT 2021","6937","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Regisztrált felhasználó (user) adatainak megadása",""
"passed","Sat Aug 21 15:53:48 GMT 2021","Sat Aug 21 15:53:51 GMT 2021","2887","","LoginTests","","LoginTests","TestUserLoginNoPassword","LI-02 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Sat Aug 21 15:55:05 GMT 2021","Sat Aug 21 15:55:12 GMT 2021","6422","","TrainingTicketTests","","TrainingTicketTests","TestLiteTicket","TT-01 Lite bérlet árának validációja",""
"passed","Sat Aug 21 15:49:59 GMT 2021","Sat Aug 21 15:50:07 GMT 2021","7473","","LogoutTests","","LogoutTests","TestUserLogout","repetition 4 of 5",""
"passed","Sat Aug 21 15:50:17 GMT 2021","Sat Aug 21 15:50:22 GMT 2021","4491","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Sat Aug 21 15:51:14 GMT 2021","Sat Aug 21 15:53:17 GMT 2021","122213","","TrainingTests","","TrainingTests","testFindAllActiveTrainings","TR-12 Összes aktív edzés összeszámolása többoldalas lista (naptár) alapján",""
"passed","Sat Aug 21 15:53:17 GMT 2021","Sat Aug 21 15:53:29 GMT 2021","12546","","GdprTest","","GdprTest","TestOpenGDPR","TestOpenGDPR()",""
"passed","Sat Aug 21 15:54:41 GMT 2021","Sat Aug 21 15:54:49 GMT 2021","8020","","PersonalDetailsTests","","PersonalDetailsTests","testChangeBackToOriginalPassword","PD-06 Felhasználó jelszavának visszaállítása az eredetire",""
"passed","Sat Aug 21 15:55:25 GMT 2021","Sat Aug 21 15:55:31 GMT 2021","6591","","TrainingTicketTests","","TrainingTicketTests","TestUltraTicket","TT-04 Ultra bérlet egy edzésre eső árának validációja",""
"passed","Sat Aug 21 15:51:05 GMT 2021","Sat Aug 21 15:51:08 GMT 2021","3062","","TrainingTests","","TrainingTests","testOfBodyFitButton","TR-09 Felső menüsor tesztelése (ALAKFORMÁLÓ gomb)",""
