"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 03 13:58:03 GMT 2021","Tue Aug 03 13:58:05 GMT 2021","2919","","LoginTest","","LoginTest","TestUserLoginNoEmail","LI-05 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Tue Aug 03 13:57:39 GMT 2021","Tue Aug 03 13:57:44 GMT 2021","4954","","LogoutTest","","LogoutTest","TestTrainerLogout","LO-01 Trainer kijlentkezés",""
"passed","Tue Aug 03 13:57:23 GMT 2021","Tue Aug 03 13:57:27 GMT 2021","3239","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Tue Aug 03 13:57:17 GMT 2021","Tue Aug 03 13:57:23 GMT 2021","5957","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Tue Aug 03 13:57:52 GMT 2021","Tue Aug 03 13:57:55 GMT 2021","2845","","LoginTest","","LoginTest","TestLoginNoPassword","LI-02 Bejelentkezés edzőként jelszó megadása nélkül",""
"passed","Tue Aug 03 13:57:36 GMT 2021","Tue Aug 03 13:57:39 GMT 2021","2883","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"passed","Tue Aug 03 13:57:58 GMT 2021","Tue Aug 03 13:58:03 GMT 2021","4999","","LoginTest","","LoginTest","TestLogin","LI-04 Bejelentkezés edzőként érvényes adatokkal",""
"passed","Tue Aug 03 13:57:55 GMT 2021","Tue Aug 03 13:57:58 GMT 2021","2967","","LoginTest","","LoginTest","TestLoginWrongPassword","LI-03 Bejelentkezés edzőként rossz jelszó megadásával",""
"passed","Tue Aug 03 13:57:33 GMT 2021","Tue Aug 03 13:57:36 GMT 2021","3103","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Tue Aug 03 13:58:11 GMT 2021","Tue Aug 03 13:58:16 GMT 2021","5079","","LoginTest","","LoginTest","TestUserLogin","LI-08 Bejelentkezés felhasználóként érvényes adatokkal",""
"passed","Tue Aug 03 13:57:27 GMT 2021","Tue Aug 03 13:57:30 GMT 2021","3064","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Tue Aug 03 13:57:44 GMT 2021","Tue Aug 03 13:57:49 GMT 2021","5236","","LogoutTest","","LogoutTest","TestUserLogout","LO-02 User kijlentkezés",""
"passed","Tue Aug 03 13:58:05 GMT 2021","Tue Aug 03 13:58:08 GMT 2021","2896","","LoginTest","","LoginTest","TestUserLoginNoPassword","LI-06 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Tue Aug 03 13:57:49 GMT 2021","Tue Aug 03 13:57:52 GMT 2021","2818","","LoginTest","","LoginTest","TestTrainerLoginNoEmail","LI-01 Bejelentkezés edzőként email cím megadása nélkül",""
"passed","Tue Aug 03 13:57:30 GMT 2021","Tue Aug 03 13:57:33 GMT 2021","3047","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Tue Aug 03 13:58:08 GMT 2021","Tue Aug 03 13:58:11 GMT 2021","2884","","LoginTest","","LoginTest","TestUserLoginWrongPassword","LI-07 Bejelentkezés felhasználóként rossz jelszó megadásával",""
