"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 10 13:18:29 GMT 2021","Tue Aug 10 13:18:32 GMT 2021","2767","","TrainingTests","","TrainingTests","testOfBodyFitButton","TR-09 Felső menüsor tesztelése (ALAKFORMÁLÓ gomb)",""
"passed","Tue Aug 10 13:17:27 GMT 2021","Tue Aug 10 13:17:31 GMT 2021","4116","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Tue Aug 10 13:17:57 GMT 2021","Tue Aug 10 13:18:20 GMT 2021","22621","","TrainingTests","","TrainingTests","testOfStrechingButton","TR-05 Felső menüsor tesztelése (NYÚJTÁS gomb)",""
"passed","Tue Aug 10 13:18:57 GMT 2021","Tue Aug 10 13:22:21 GMT 2021","204319","","TrainingTests","","TrainingTests","testFindAllActiveTrainings","TR-12 Összes aktív edzés összeszámolása többoldalas lista (naptár) alapján",""
"passed","Tue Aug 10 13:18:34 GMT 2021","Tue Aug 10 13:18:57 GMT 2021","22548","","TrainingTests","","TrainingTests","testOfOtherButton","TR-11 Felső menüsor tesztelése (EGYÉB gomb)",""
"passed","Tue Aug 10 13:18:20 GMT 2021","Tue Aug 10 13:18:23 GMT 2021","3366","","TrainingTests","","TrainingTests","testOfMeditationButton","TR-06 Felső menüsor tesztelése (MEDITÁCIÓ gomb)",""
"passed","Tue Aug 10 13:17:31 GMT 2021","Tue Aug 10 13:17:34 GMT 2021","3108","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Tue Aug 10 13:17:43 GMT 2021","Tue Aug 10 13:17:46 GMT 2021","2822","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"passed","Tue Aug 10 13:22:30 GMT 2021","Tue Aug 10 13:22:36 GMT 2021","6100","","LogoutTest","","LogoutTest","TestUserLogout","repetition 1 of 5",""
"passed","Tue Aug 10 13:22:23 GMT 2021","Tue Aug 10 13:22:30 GMT 2021","6165","","LogoutTest","","LogoutTest","TestUserLogout","LO-01 User kijlentkezés",""
"passed","Tue Aug 10 13:24:05 GMT 2021","Tue Aug 10 13:24:12 GMT 2021","6731","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
"passed","Tue Aug 10 13:24:12 GMT 2021","Tue Aug 10 13:24:19 GMT 2021","6910","","PersonalDetailsTests","","PersonalDetailsTests","testDeleteUserBillingDetails","PD-08 Felhasználó számlázási adatainak (kivéve név) törlése",""
"passed","Tue Aug 10 13:23:00 GMT 2021","Tue Aug 10 13:23:03 GMT 2021","2937","","LoginTests","","LoginTests","TestUserLoginNoEmail","LI-01 Bejelentkezés felhasználóként email cím megadása nélkül",""
