"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 09 07:50:58 GMT 2021","Mon Aug 09 07:51:02 GMT 2021","3146","","TrainingTests","","TrainingTests","testOfJogaButton","TR-04 Felső menüsor tesztelése (JÓGA gomb)",""
"passed","Mon Aug 09 07:54:00 GMT 2021","Mon Aug 09 07:54:07 GMT 2021","7137","","PersonalDetailsTests","","PersonalDetailsTests","testDeleteUserBillingDetails","PD-08 Felhasználó számlázási adatainak (kivéve név) törlése",""
"passed","Mon Aug 09 07:51:25 GMT 2021","Mon Aug 09 07:51:28 GMT 2021","3020","","TrainingTests","","TrainingTests","testOfMeditationButton","TR-06 Felső menüsor tesztelése (MEDITÁCIÓ gomb)",""
"failed","Mon Aug 09 07:51:40 GMT 2021","Mon Aug 09 07:52:03 GMT 2021","22875","","TrainingTests","","TrainingTests","testOfOtherButton","TR-11 Felső menüsor tesztelése (EGYÉB gomb)",""
"passed","Mon Aug 09 07:53:06 GMT 2021","Mon Aug 09 07:53:16 GMT 2021","9998","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
"failed","Mon Aug 09 07:50:53 GMT 2021","Mon Aug 09 07:50:56 GMT 2021","2968","","TrainingTests","","TrainingTests","testChooseTrainingType","TR-02 Edzés típusra keresés",""
"passed","Mon Aug 09 07:51:37 GMT 2021","Mon Aug 09 07:51:40 GMT 2021","2824","","TrainingTests","","TrainingTests","testOfMuscleButton","TR-10 Felső menüsor tesztelése (ERŐNLÉTI gomb)",""
"passed","Mon Aug 09 07:52:05 GMT 2021","Mon Aug 09 07:52:12 GMT 2021","6427","","LogoutTest","","LogoutTest","TestUserLogout","LO-01 User kijlentkezés",""
"passed","Mon Aug 09 07:53:53 GMT 2021","Mon Aug 09 07:54:00 GMT 2021","7323","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
"passed","Mon Aug 09 07:50:50 GMT 2021","Mon Aug 09 07:50:53 GMT 2021","2798","","TrainingTests","","TrainingTests","TestSaveTrainingDetailsToFile","TR-01 Edzés adatainak mentése txt fájlba",""
"passed","Mon Aug 09 07:53:43 GMT 2021","Mon Aug 09 07:53:53 GMT 2021","9902","","PersonalDetailsTests","","PersonalDetailsTests","testChangeBackToOriginalPassword","PD-06 Felhasználó jelszavának visszaállítása az eredetire",""
"passed","Mon Aug 09 07:52:43 GMT 2021","Mon Aug 09 07:52:46 GMT 2021","3087","","LoginTests","","LoginTests","TestUserLoginNoEmail","LI-01 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Mon Aug 09 07:52:24 GMT 2021","Mon Aug 09 07:52:31 GMT 2021","6205","","LogoutTest","","LogoutTest","TestUserLogout","repetition 3 of 5",""
"passed","Mon Aug 09 07:52:59 GMT 2021","Mon Aug 09 07:53:06 GMT 2021","6758","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Regisztrált felhasználó (user) adatainak megadása",""
"passed","Mon Aug 09 07:51:31 GMT 2021","Mon Aug 09 07:51:34 GMT 2021","3168","","TrainingTests","","TrainingTests","testOfPilatesButton","TR-08 Felső menüsor tesztelése (PILATES gomb)",""
