"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 09 18:05:27 GMT 2021","Mon Aug 09 18:05:33 GMT 2021","6353","","LogoutTest","","LogoutTest","TestUserLogout","repetition 1 of 5",""
"passed","Mon Aug 09 18:01:27 GMT 2021","Mon Aug 09 18:01:49 GMT 2021","22807","","TrainingTests","","TrainingTests","testOfOtherButton","TR-11 Felső menüsor tesztelése (EGYÉB gomb)",""
"passed","Mon Aug 09 18:06:51 GMT 2021","Mon Aug 09 18:06:58 GMT 2021","7744","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
"passed","Mon Aug 09 18:00:39 GMT 2021","Mon Aug 09 18:00:42 GMT 2021","3021","","TrainingTests","","TrainingTests","testChooseTrainingType","TR-02 Edzés típusra keresés",""
"passed","Mon Aug 09 18:00:32 GMT 2021","Mon Aug 09 18:00:36 GMT 2021","3423","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"passed","Mon Aug 09 18:06:05 GMT 2021","Mon Aug 09 18:06:08 GMT 2021","3149","","LoginTests","","LoginTests","TestUserLoginWrongPassword","LI-03 Bejelentkezés felhasználóként rossz jelszó megadásával",""
"passed","Mon Aug 09 18:06:41 GMT 2021","Mon Aug 09 18:06:51 GMT 2021","9862","","PersonalDetailsTests","","PersonalDetailsTests","testChangePassword","PD-04 Felhasználó jelszavának módosítása, helyes adatokkal",""
"passed","Mon Aug 09 18:05:33 GMT 2021","Mon Aug 09 18:05:40 GMT 2021","6401","","LogoutTest","","LogoutTest","TestUserLogout","repetition 2 of 5",""
"passed","Mon Aug 09 18:01:14 GMT 2021","Mon Aug 09 18:01:17 GMT 2021","3036","","TrainingTests","","TrainingTests","testOfKardioButton","TR-07 Felső menüsor tesztelése (KARDIÓ gomb)",""
"passed","Mon Aug 09 18:00:06 GMT 2021","Mon Aug 09 18:00:19 GMT 2021","12368","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Mon Aug 09 18:01:11 GMT 2021","Mon Aug 09 18:01:14 GMT 2021","3145","","TrainingTests","","TrainingTests","testOfMeditationButton","TR-06 Felső menüsor tesztelése (MEDITÁCIÓ gomb)",""
"passed","Mon Aug 09 18:07:08 GMT 2021","Mon Aug 09 18:07:16 GMT 2021","7460","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
