"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 06 18:24:13 GMT 2021","Fri Aug 06 18:24:19 GMT 2021","6077","","LoginTests","","LoginTests","TestUserLogin","LI-04 Bejelentkezés felhasználóként érvényes adatokkal",""
"passed","Fri Aug 06 18:24:45 GMT 2021","Fri Aug 06 18:24:55 GMT 2021","9633","","PersonalDetailsTests","","PersonalDetailsTests","testChangePassword","PD-04 Felhasználó jelszavának módosítása, helyes adatokkal",""
"passed","Fri Aug 06 18:23:51 GMT 2021","Fri Aug 06 18:23:54 GMT 2021","2860","","TrainingTests","","TrainingTests","TestSaveTrainingDetailsToFile","TestSaveTrainingDetailsToFile()",""
"passed","Fri Aug 06 18:23:57 GMT 2021","Fri Aug 06 18:24:03 GMT 2021","6161","","LogoutTest","","LogoutTest","TestUserLogout","LO-01 User kijlentkezés",""
"passed","Fri Aug 06 18:25:03 GMT 2021","Fri Aug 06 18:25:12 GMT 2021","9755","","PersonalDetailsTests","","PersonalDetailsTests","testChangeBackToOriginalPassword","PD-06 Felhasználó jelszavának visszaállítása az eredetire",""
"passed","Fri Aug 06 18:24:06 GMT 2021","Fri Aug 06 18:24:09 GMT 2021","3224","","LoginTests","","LoginTests","TestUserLoginNoPassword","LI-02 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Fri Aug 06 18:25:12 GMT 2021","Fri Aug 06 18:25:20 GMT 2021","7486","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
"passed","Fri Aug 06 18:24:36 GMT 2021","Fri Aug 06 18:24:45 GMT 2021","9627","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongConfirmPassword","PD-03 Felhasználó jelszavának módosítása, az új jelszó megerősítése helytelenül",""
"passed","Fri Aug 06 18:23:48 GMT 2021","Fri Aug 06 18:23:51 GMT 2021","3155","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"passed","Fri Aug 06 18:23:38 GMT 2021","Fri Aug 06 18:23:42 GMT 2021","3251","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Fri Aug 06 18:23:24 GMT 2021","Fri Aug 06 18:23:35 GMT 2021","10989","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Fri Aug 06 18:24:03 GMT 2021","Fri Aug 06 18:24:06 GMT 2021","2960","","LoginTests","","LoginTests","TestUserLoginNoEmail","LI-01 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Fri Aug 06 18:23:54 GMT 2021","Fri Aug 06 18:23:57 GMT 2021","2926","","GdprTest","","GdprTest","TestOpenGDPR","TestOpenGDPR()",""
"passed","Fri Aug 06 18:24:09 GMT 2021","Fri Aug 06 18:24:13 GMT 2021","3207","","LoginTests","","LoginTests","TestUserLoginWrongPassword","LI-03 Bejelentkezés felhasználóként rossz jelszó megadásával",""
"passed","Fri Aug 06 18:23:35 GMT 2021","Fri Aug 06 18:23:38 GMT 2021","3648","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Fri Aug 06 18:24:26 GMT 2021","Fri Aug 06 18:24:36 GMT 2021","10060","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
"passed","Fri Aug 06 18:24:19 GMT 2021","Fri Aug 06 18:24:26 GMT 2021","7036","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Regisztrált felhasználó (user) adatainak megadása",""
"passed","Fri Aug 06 18:23:42 GMT 2021","Fri Aug 06 18:23:45 GMT 2021","3283","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Fri Aug 06 18:23:45 GMT 2021","Fri Aug 06 18:23:48 GMT 2021","3222","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Fri Aug 06 18:24:55 GMT 2021","Fri Aug 06 18:25:03 GMT 2021","7609","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
"passed","Fri Aug 06 18:25:20 GMT 2021","Fri Aug 06 18:25:27 GMT 2021","7224","","PersonalDetailsTests","","PersonalDetailsTests","testDeleteUserBillingDetails","PD-08 Felhasználó számlázási adatainak (kivéve név) törlése",""
