"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 07 21:16:50 GMT 2021","Sat Aug 07 21:16:54 GMT 2021","3239","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"passed","Sat Aug 07 21:18:00 GMT 2021","Sat Aug 07 21:18:09 GMT 2021","9583","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
"passed","Sat Aug 07 21:17:32 GMT 2021","Sat Aug 07 21:17:38 GMT 2021","6052","","LogoutTest","","LogoutTest","TestUserLogout","repetition 5 of 5",""
"passed","Sat Aug 07 21:17:14 GMT 2021","Sat Aug 07 21:17:20 GMT 2021","6171","","LogoutTest","","LogoutTest","TestUserLogout","repetition 2 of 5",""
"passed","Sat Aug 07 21:18:53 GMT 2021","Sat Aug 07 21:19:00 GMT 2021","6900","","PersonalDetailsTests","","PersonalDetailsTests","testDeleteUserBillingDetails","PD-08 Felhasználó számlázási adatainak (kivéve név) törlése",""
"passed","Sat Aug 07 21:18:28 GMT 2021","Sat Aug 07 21:18:36 GMT 2021","7218","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
"passed","Sat Aug 07 21:16:59 GMT 2021","Sat Aug 07 21:17:02 GMT 2021","2695","","GdprTest","","GdprTest","TestOpenGDPR","TestOpenGDPR()",""
"passed","Sat Aug 07 21:17:20 GMT 2021","Sat Aug 07 21:17:26 GMT 2021","6105","","LogoutTest","","LogoutTest","TestUserLogout","repetition 3 of 5",""
"passed","Sat Aug 07 21:16:41 GMT 2021","Sat Aug 07 21:16:44 GMT 2021","3134","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Sat Aug 07 21:18:19 GMT 2021","Sat Aug 07 21:18:28 GMT 2021","9640","","PersonalDetailsTests","","PersonalDetailsTests","testChangePassword","PD-04 Felhasználó jelszavának módosítása, helyes adatokkal",""
"passed","Sat Aug 07 21:17:53 GMT 2021","Sat Aug 07 21:18:00 GMT 2021","6854","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Regisztrált felhasználó (user) adatainak megadása",""
"passed","Sat Aug 07 21:17:08 GMT 2021","Sat Aug 07 21:17:14 GMT 2021","6111","","LogoutTest","","LogoutTest","TestUserLogout","repetition 1 of 5",""
"passed","Sat Aug 07 21:16:56 GMT 2021","Sat Aug 07 21:16:59 GMT 2021","2742","","TrainingTests","","TrainingTests","testChooseTrainingType","testChooseTrainingType()",""
"passed","Sat Aug 07 21:17:26 GMT 2021","Sat Aug 07 21:17:32 GMT 2021","5953","","LogoutTest","","LogoutTest","TestUserLogout","repetition 4 of 5",""
"passed","Sat Aug 07 21:17:41 GMT 2021","Sat Aug 07 21:17:44 GMT 2021","2925","","LoginTests","","LoginTests","TestUserLoginNoPassword","LI-02 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Sat Aug 07 21:18:09 GMT 2021","Sat Aug 07 21:18:19 GMT 2021","9378","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongConfirmPassword","PD-03 Felhasználó jelszavának módosítása, az új jelszó megerősítése helytelenül",""
"passed","Sat Aug 07 21:16:23 GMT 2021","Sat Aug 07 21:16:38 GMT 2021","15165","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Sat Aug 07 21:18:36 GMT 2021","Sat Aug 07 21:18:45 GMT 2021","9681","","PersonalDetailsTests","","PersonalDetailsTests","testChangeBackToOriginalPassword","PD-06 Felhasználó jelszavának visszaállítása az eredetire",""
"passed","Sat Aug 07 21:16:54 GMT 2021","Sat Aug 07 21:16:56 GMT 2021","2616","","TrainingTests","","TrainingTests","TestSaveTrainingDetailsToFile","TestSaveTrainingDetailsToFile()",""
"passed","Sat Aug 07 21:17:44 GMT 2021","Sat Aug 07 21:17:47 GMT 2021","3077","","LoginTests","","LoginTests","TestUserLoginWrongPassword","LI-03 Bejelentkezés felhasználóként rossz jelszó megadásával",""
"passed","Sat Aug 07 21:17:38 GMT 2021","Sat Aug 07 21:17:41 GMT 2021","2715","","LoginTests","","LoginTests","TestUserLoginNoEmail","LI-01 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Sat Aug 07 21:16:44 GMT 2021","Sat Aug 07 21:16:47 GMT 2021","3023","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Sat Aug 07 21:16:38 GMT 2021","Sat Aug 07 21:16:41 GMT 2021","3183","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Sat Aug 07 21:17:02 GMT 2021","Sat Aug 07 21:17:08 GMT 2021","6166","","LogoutTest","","LogoutTest","TestUserLogout","LO-01 User kijlentkezés",""
"passed","Sat Aug 07 21:16:47 GMT 2021","Sat Aug 07 21:16:50 GMT 2021","2975","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Sat Aug 07 21:18:45 GMT 2021","Sat Aug 07 21:18:53 GMT 2021","7442","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
"passed","Sat Aug 07 21:17:47 GMT 2021","Sat Aug 07 21:17:53 GMT 2021","5993","","LoginTests","","LoginTests","TestUserLogin","LI-04 Bejelentkezés felhasználóként érvényes adatokkal",""
