"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 18 14:05:18 GMT 2021","Wed Aug 18 14:05:28 GMT 2021","9678","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
"passed","Wed Aug 18 14:01:07 GMT 2021","Wed Aug 18 14:01:13 GMT 2021","6338","","LogoutTests","","LogoutTests","TestUserLogout","repetition 2 of 5",""
"passed","Wed Aug 18 14:01:13 GMT 2021","Wed Aug 18 14:01:20 GMT 2021","6193","","LogoutTests","","LogoutTests","TestUserLogout","repetition 3 of 5",""
"passed","Wed Aug 18 14:06:12 GMT 2021","Wed Aug 18 14:06:19 GMT 2021","7094","","PersonalDetailsTests","","PersonalDetailsTests","testDeleteUserBillingDetails","PD-08 Felhasználó számlázási adatainak (kivéve név) törlése",""
"failed","Wed Aug 18 14:06:04 GMT 2021","Wed Aug 18 14:06:12 GMT 2021","7419","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
"passed","Wed Aug 18 14:01:00 GMT 2021","Wed Aug 18 14:01:07 GMT 2021","7286","","LogoutTests","","LogoutTests","TestUserLogout","repetition 1 of 5",""
"passed","Wed Aug 18 14:04:38 GMT 2021","Wed Aug 18 14:04:41 GMT 2021","2381","","GdprTest","","GdprTest","TestOpenGDPR","TestOpenGDPR()",""
"passed","Wed Aug 18 14:02:05 GMT 2021","Wed Aug 18 14:02:18 GMT 2021","12974","","TrainingTests","","TrainingTests","testOfStrechingButton","TR-05 Felső menüsor tesztelése (NYÚJTÁS gomb)",""
"passed","Wed Aug 18 14:01:35 GMT 2021","Wed Aug 18 14:01:38 GMT 2021","3174","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Wed Aug 18 14:01:26 GMT 2021","Wed Aug 18 14:01:32 GMT 2021","6176","","LogoutTests","","LogoutTests","TestUserLogout","repetition 5 of 5",""
"passed","Wed Aug 18 14:02:18 GMT 2021","Wed Aug 18 14:02:21 GMT 2021","3218","","TrainingTests","","TrainingTests","testOfMeditationButton","TR-06 Felső menüsor tesztelése (MEDITÁCIÓ gomb)",""
"passed","Wed Aug 18 14:01:38 GMT 2021","Wed Aug 18 14:01:41 GMT 2021","3035","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Wed Aug 18 14:02:28 GMT 2021","Wed Aug 18 14:02:30 GMT 2021","2752","","TrainingTests","","TrainingTests","testOfBodyFitButton","TR-09 Felső menüsor tesztelése (ALAKFORMÁLÓ gomb)",""
"passed","Wed Aug 18 14:02:02 GMT 2021","Wed Aug 18 14:02:05 GMT 2021","3376","","TrainingTests","","TrainingTests","testOfJogaButton","TR-04 Felső menüsor tesztelése (JÓGA gomb)",""
"passed","Wed Aug 18 14:02:21 GMT 2021","Wed Aug 18 14:02:24 GMT 2021","3008","","TrainingTests","","TrainingTests","testOfKardioButton","TR-07 Felső menüsor tesztelése (KARDIÓ gomb)",""
"passed","Wed Aug 18 14:02:33 GMT 2021","Wed Aug 18 14:02:46 GMT 2021","12843","","TrainingTests","","TrainingTests","testOfOtherButton","TR-11 Felső menüsor tesztelése (EGYÉB gomb)",""
"passed","Wed Aug 18 14:05:28 GMT 2021","Wed Aug 18 14:05:38 GMT 2021","9929","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongConfirmPassword","PD-03 Felhasználó jelszavának módosítása, az új jelszó megerősítése helytelenül",""
"passed","Wed Aug 18 14:02:46 GMT 2021","Wed Aug 18 14:04:38 GMT 2021","112218","","TrainingTests","","TrainingTests","testFindAllActiveTrainings","TR-12 Összes aktív edzés összeszámolása többoldalas lista (naptár) alapján",""
"passed","Wed Aug 18 14:05:38 GMT 2021","Wed Aug 18 14:05:47 GMT 2021","9638","","PersonalDetailsTests","","PersonalDetailsTests","testChangePassword","PD-04 Felhasználó jelszavának módosítása, helyes adatokkal",""
"passed","Wed Aug 18 14:04:59 GMT 2021","Wed Aug 18 14:05:02 GMT 2021","2976","","LoginTests","","LoginTests","TestUserLoginNoPassword","LI-02 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Wed Aug 18 14:01:45 GMT 2021","Wed Aug 18 14:01:48 GMT 2021","3319","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Wed Aug 18 14:05:55 GMT 2021","Wed Aug 18 14:06:04 GMT 2021","9756","","PersonalDetailsTests","","PersonalDetailsTests","testChangeBackToOriginalPassword","PD-06 Felhasználó jelszavának visszaállítása az eredetire",""
"passed","Wed Aug 18 14:04:41 GMT 2021","Wed Aug 18 14:04:49 GMT 2021","7914","","TrainerTests","","TrainerTests","TestMoreTrainerInfo","TS-02 Edzők adatlapjának megnyitása a MÉG TÖBB INFO gombbal",""
"passed","Wed Aug 18 14:01:54 GMT 2021","Wed Aug 18 14:01:58 GMT 2021","3566","","TrainingTests","","TrainingTests","testChooseTrainingType","TR-02 Edzés típusra keresés",""
"passed","Wed Aug 18 14:01:32 GMT 2021","Wed Aug 18 14:01:35 GMT 2021","2838","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Wed Aug 18 14:05:02 GMT 2021","Wed Aug 18 14:05:05 GMT 2021","3228","","LoginTests","","LoginTests","TestUserLoginWrongPassword","LI-03 Bejelentkezés felhasználóként rossz jelszó megadásával",""
"passed","Wed Aug 18 14:06:19 GMT 2021","Wed Aug 18 14:06:25 GMT 2021","6307","","TrainingTicketTests","","TrainingTicketTests","TestLiteTicket","TT-01 Lite bérlet árának validációja",""
"passed","Wed Aug 18 14:01:41 GMT 2021","Wed Aug 18 14:01:45 GMT 2021","3570","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Wed Aug 18 14:01:48 GMT 2021","Wed Aug 18 14:01:51 GMT 2021","3074","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
