"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 04 10:35:09 GMT 2021","Wed Aug 04 10:35:26 GMT 2021","17236","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Wed Aug 04 10:35:26 GMT 2021","Wed Aug 04 10:35:29 GMT 2021","3609","","LoginTest","","LoginTest","TestLoginNoPassword","LI-02 Bejelentkezés edzőként jelszó megadása nélkül",""
"passed","Wed Aug 04 10:35:50 GMT 2021","Wed Aug 04 10:35:55 GMT 2021","5453","","LoginTest","","LoginTest","TestUserLogin","LI-08 Bejelentkezés felhasználóként érvényes adatokkal",""
"passed","Wed Aug 04 10:35:26 GMT 2021","Wed Aug 04 10:35:30 GMT 2021","3990","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Wed Aug 04 10:35:29 GMT 2021","Wed Aug 04 10:35:33 GMT 2021","3407","","LoginTest","","LoginTest","TestLoginWrongPassword","LI-03 Bejelentkezés edzőként rossz jelszó megadásával",""
"passed","Wed Aug 04 10:35:09 GMT 2021","Wed Aug 04 10:35:26 GMT 2021","17032","","LoginTest","","LoginTest","TestTrainerLoginNoEmail","LI-01 Bejelentkezés edzőként email cím megadása nélkül",""
"passed","Wed Aug 04 10:35:42 GMT 2021","Wed Aug 04 10:35:46 GMT 2021","3924","","LoginTest","","LoginTest","TestUserLoginNoPassword","LI-06 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Wed Aug 04 10:35:38 GMT 2021","Wed Aug 04 10:35:41 GMT 2021","3746","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Wed Aug 04 10:35:33 GMT 2021","Wed Aug 04 10:35:38 GMT 2021","5491","","LoginTest","","LoginTest","TestLogin","LI-04 Bejelentkezés edzőként érvényes adatokkal",""
"passed","Wed Aug 04 10:35:34 GMT 2021","Wed Aug 04 10:35:38 GMT 2021","3638","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Wed Aug 04 10:35:41 GMT 2021","Wed Aug 04 10:35:45 GMT 2021","3485","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"passed","Wed Aug 04 10:35:38 GMT 2021","Wed Aug 04 10:35:42 GMT 2021","3578","","LoginTest","","LoginTest","TestUserLoginNoEmail","LI-05 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Wed Aug 04 10:35:45 GMT 2021","Wed Aug 04 10:35:50 GMT 2021","5509","","LogoutTest","","LogoutTest","TestTrainerLogout","LO-01 Trainer kijlentkezés",""
"passed","Wed Aug 04 10:35:50 GMT 2021","Wed Aug 04 10:35:56 GMT 2021","5988","","LogoutTest","","LogoutTest","TestUserLogout","LO-02 User kijlentkezés",""
"passed","Wed Aug 04 10:35:30 GMT 2021","Wed Aug 04 10:35:34 GMT 2021","3954","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Wed Aug 04 10:35:46 GMT 2021","Wed Aug 04 10:35:50 GMT 2021","3893","","LoginTest","","LoginTest","TestUserLoginWrongPassword","LI-07 Bejelentkezés felhasználóként rossz jelszó megadásával",""
