"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 21 08:24:48 GMT 2021","Sat Aug 21 08:24:51 GMT 2021","3582","","TrainingTests","","TrainingTests","testOfMeditationButton","TR-06 Felső menüsor tesztelése (MEDITÁCIÓ gomb)",""
"passed","Sat Aug 21 08:28:07 GMT 2021","Sat Aug 21 08:28:14 GMT 2021","7212","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Regisztrált felhasználó (user) adatainak megadása",""
"passed","Sat Aug 21 08:27:20 GMT 2021","Sat Aug 21 08:27:34 GMT 2021","13528","","GdprTest","","GdprTest","TestOpenGDPR","TestOpenGDPR()",""
"passed","Sat Aug 21 08:23:36 GMT 2021","Sat Aug 21 08:23:44 GMT 2021","7563","","LogoutTests","","LogoutTests","TestUserLogout","repetition 2 of 5",""
"passed","Sat Aug 21 08:29:26 GMT 2021","Sat Aug 21 08:29:33 GMT 2021","6246","","TrainingTicketTests","","TrainingTicketTests","TestPlusTicket","TT-02 Plus bérlet árának validációja",""
"passed","Sat Aug 21 08:24:41 GMT 2021","Sat Aug 21 08:24:45 GMT 2021","3793","","TrainingTests","","TrainingTests","testOfJogaButton","TR-04 Felső menüsor tesztelése (JÓGA gomb)",""
"passed","Sat Aug 21 08:28:35 GMT 2021","Sat Aug 21 08:28:45 GMT 2021","10043","","PersonalDetailsTests","","PersonalDetailsTests","testChangePassword","PD-04 Felhasználó jelszavának módosítása, helyes adatokkal",""
"passed","Sat Aug 21 08:24:10 GMT 2021","Sat Aug 21 08:24:14 GMT 2021","4430","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Sat Aug 21 08:29:33 GMT 2021","Sat Aug 21 08:29:39 GMT 2021","6500","","TrainingTicketTests","","TrainingTicketTests","TestProTicket","TT-03 Pro bérlet egy edzés/ár validációja",""
"passed","Sat Aug 21 08:24:14 GMT 2021","Sat Aug 21 08:24:18 GMT 2021","3658","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Sat Aug 21 08:27:34 GMT 2021","Sat Aug 21 08:27:43 GMT 2021","8930","","TrainerTests","","TrainerTests","TestMoreTrainerInfo","TS-02 Edzők adatlapjának megnyitása a MÉG TÖBB INFO gombbal",""
"passed","Sat Aug 21 08:28:14 GMT 2021","Sat Aug 21 08:28:25 GMT 2021","10578","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
"passed","Sat Aug 21 08:29:39 GMT 2021","Sat Aug 21 08:29:46 GMT 2021","6509","","TrainingTicketTests","","TrainingTicketTests","TestUltraTicket","TT-04 Ultra bérlet egy edzésre eső árának validációja",""
"passed","Sat Aug 21 08:27:43 GMT 2021","Sat Aug 21 08:27:50 GMT 2021","7628","","TrainerTests","","TrainerTests","TestSearchTrainer","TS-01 Edzők listájában edző nevére történő szűrés",""
"passed","Sat Aug 21 08:28:45 GMT 2021","Sat Aug 21 08:28:53 GMT 2021","8316","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
"passed","Sat Aug 21 08:24:37 GMT 2021","Sat Aug 21 08:24:41 GMT 2021","4086","","TrainingTests","","TrainingTests","testChooseNotValidTrainingType","TR-03 Edzés típusra keresés (nem létező edzés)",""
"passed","Sat Aug 21 08:27:54 GMT 2021","Sat Aug 21 08:27:57 GMT 2021","2757","","LoginTests","","LoginTests","TestUserLoginNoPassword","LI-02 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Sat Aug 21 08:25:17 GMT 2021","Sat Aug 21 08:27:20 GMT 2021","122990","","TrainingTests","","TrainingTests","testFindAllActiveTrainings","TR-12 Összes aktív edzés összeszámolása többoldalas lista (naptár) alapján",""
"passed","Sat Aug 21 08:24:06 GMT 2021","Sat Aug 21 08:24:10 GMT 2021","4242","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Sat Aug 21 08:29:03 GMT 2021","Sat Aug 21 08:29:12 GMT 2021","8204","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
"passed","Sat Aug 21 08:24:58 GMT 2021","Sat Aug 21 08:25:01 GMT 2021","3130","","TrainingTests","","TrainingTests","testOfBodyFitButton","TR-09 Felső menüsor tesztelése (ALAKFORMÁLÓ gomb)",""
"passed","Sat Aug 21 08:24:51 GMT 2021","Sat Aug 21 08:24:55 GMT 2021","3293","","TrainingTests","","TrainingTests","testOfKardioButton","TR-07 Felső menüsor tesztelése (KARDIÓ gomb)",""
"passed","Sat Aug 21 08:24:45 GMT 2021","Sat Aug 21 08:24:48 GMT 2021","3302","","TrainingTests","","TrainingTests","testOfStrechingButton","TR-05 Felső menüsor tesztelése (NYÚJTÁS gomb)",""
"passed","Sat Aug 21 08:28:25 GMT 2021","Sat Aug 21 08:28:35 GMT 2021","9742","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongConfirmPassword","PD-03 Felhasználó jelszavának módosítása, az új jelszó megerősítése helytelenül",""
"passed","Sat Aug 21 08:25:05 GMT 2021","Sat Aug 21 08:25:17 GMT 2021","12744","","TrainingTests","","TrainingTests","testOfOtherButton","TR-11 Felső menüsor tesztelése (EGYÉB gomb)",""
"passed","Sat Aug 21 08:28:01 GMT 2021","Sat Aug 21 08:28:07 GMT 2021","6519","","LoginTests","","LoginTests","TestUserLogin","LI-04 Bejelentkezés felhasználóként érvényes adatokkal",""
"passed","Sat Aug 21 08:27:57 GMT 2021","Sat Aug 21 08:28:01 GMT 2021","3860","","LoginTests","","LoginTests","TestUserLoginWrongPassword","LI-03 Bejelentkezés felhasználóként rossz jelszó megadásával",""
"passed","Sat Aug 21 08:28:53 GMT 2021","Sat Aug 21 08:29:03 GMT 2021","10320","","PersonalDetailsTests","","PersonalDetailsTests","testChangeBackToOriginalPassword","PD-06 Felhasználó jelszavának visszaállítása az eredetire",""
"passed","Sat Aug 21 08:24:18 GMT 2021","Sat Aug 21 08:24:22 GMT 2021","3772","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"skipped","Sat Aug 21 08:24:30 GMT 2021","Sat Aug 21 08:24:30 GMT 2021","0","","RegistrationTests","","RegistrationTests","testRegistration","RI-07 Regisztráció minden érvényes adat megadásával",""
"passed","Sat Aug 21 08:23:24 GMT 2021","Sat Aug 21 08:23:36 GMT 2021","12128","","LogoutTests","","LogoutTests","TestUserLogout","repetition 1 of 5",""
"passed","Sat Aug 21 08:25:01 GMT 2021","Sat Aug 21 08:25:05 GMT 2021","3177","","TrainingTests","","TrainingTests","testOfMuscleButton","TR-10 Felső menüsor tesztelése (ERŐNLÉTI gomb)",""
"passed","Sat Aug 21 08:29:20 GMT 2021","Sat Aug 21 08:29:26 GMT 2021","6470","","TrainingTicketTests","","TrainingTicketTests","TestLiteTicket","TT-01 Lite bérlet árának validációja",""
"passed","Sat Aug 21 08:24:26 GMT 2021","Sat Aug 21 08:24:30 GMT 2021","3813","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"passed","Sat Aug 21 08:29:12 GMT 2021","Sat Aug 21 08:29:20 GMT 2021","8274","","PersonalDetailsTests","","PersonalDetailsTests","testDeleteUserBillingDetails","PD-08 Felhasználó számlázási adatainak (kivéve név) törlése",""
"passed","Sat Aug 21 08:24:22 GMT 2021","Sat Aug 21 08:24:26 GMT 2021","3971","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Sat Aug 21 08:24:55 GMT 2021","Sat Aug 21 08:24:58 GMT 2021","3411","","TrainingTests","","TrainingTests","testOfPilatesButton","TR-08 Felső menüsor tesztelése (PILATES gomb)",""
"passed","Sat Aug 21 08:23:51 GMT 2021","Sat Aug 21 08:23:58 GMT 2021","6933","","LogoutTests","","LogoutTests","TestUserLogout","repetition 4 of 5",""
"passed","Sat Aug 21 08:24:32 GMT 2021","Sat Aug 21 08:24:37 GMT 2021","4269","","TrainingTests","","TrainingTests","testChooseTrainingType","TR-02 Edzés típusra keresés",""
"passed","Sat Aug 21 08:23:44 GMT 2021","Sat Aug 21 08:23:51 GMT 2021","7609","","LogoutTests","","LogoutTests","TestUserLogout","repetition 3 of 5",""
"passed","Sat Aug 21 08:24:30 GMT 2021","Sat Aug 21 08:24:32 GMT 2021","2793","","TrainingTests","","TrainingTests","TestSaveTrainingDetailsToFile","TR-01 Edzés adatainak mentése txt fájlba",""
"passed","Sat Aug 21 08:23:58 GMT 2021","Sat Aug 21 08:24:06 GMT 2021","7335","","LogoutTests","","LogoutTests","TestUserLogout","repetition 5 of 5",""
"passed","Sat Aug 21 08:27:50 GMT 2021","Sat Aug 21 08:27:54 GMT 2021","3654","","LoginTests","","LoginTests","TestUserLoginNoEmail","LI-01 Bejelentkezés felhasználóként email cím megadása nélkül",""
