"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 05 14:04:28 GMT 2021","Thu Aug 05 14:04:32 GMT 2021","3781","","LoginTest","","LoginTest","TestUserLoginNoPassword","LI-06 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Thu Aug 05 14:03:53 GMT 2021","Thu Aug 05 14:04:01 GMT 2021","7941","","LogoutTest","","LogoutTest","TestTrainerLogout","LO-01 Trainer kijlentkezés",""
"passed","Thu Aug 05 14:04:11 GMT 2021","Thu Aug 05 14:04:14 GMT 2021","2398","","LoginTest","","LoginTest","TestLoginNoPassword","LI-02 Bejelentkezés edzőként jelszó megadása nélkül",""
"passed","Thu Aug 05 14:04:44 GMT 2021","Thu Aug 05 14:04:54 GMT 2021","10266","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Felhasználó (user) adatainak feltöltése",""
"passed","Thu Aug 05 14:03:47 GMT 2021","Thu Aug 05 14:03:51 GMT 2021","3381","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Thu Aug 05 14:04:16 GMT 2021","Thu Aug 05 14:04:24 GMT 2021","7780","","LoginTest","","LoginTest","TestLogin","LI-04 Bejelentkezés edzőként érvényes adatokkal",""
"passed","Thu Aug 05 14:03:41 GMT 2021","Thu Aug 05 14:03:44 GMT 2021","3815","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
"passed","Thu Aug 05 14:04:35 GMT 2021","Thu Aug 05 14:04:44 GMT 2021","8504","","LoginTest","","LoginTest","TestUserLogin","LI-08 Bejelentkezés felhasználóként érvényes adatokkal",""
"passed","Thu Aug 05 14:04:09 GMT 2021","Thu Aug 05 14:04:11 GMT 2021","2466","","LoginTest","","LoginTest","TestTrainerLoginNoEmail","LI-01 Bejelentkezés edzőként email cím megadása nélkül",""
"passed","Thu Aug 05 14:04:24 GMT 2021","Thu Aug 05 14:04:28 GMT 2021","4065","","LoginTest","","LoginTest","TestUserLoginNoEmail","LI-05 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Thu Aug 05 14:03:44 GMT 2021","Thu Aug 05 14:03:47 GMT 2021","2751","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Thu Aug 05 14:04:32 GMT 2021","Thu Aug 05 14:04:35 GMT 2021","3311","","LoginTest","","LoginTest","TestUserLoginWrongPassword","LI-07 Bejelentkezés felhasználóként rossz jelszó megadásával",""
"passed","Thu Aug 05 14:02:55 GMT 2021","Thu Aug 05 14:03:37 GMT 2021","41664","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Thu Aug 05 14:04:14 GMT 2021","Thu Aug 05 14:04:16 GMT 2021","2603","","LoginTest","","LoginTest","TestLoginWrongPassword","LI-03 Bejelentkezés edzőként rossz jelszó megadásával",""
"passed","Thu Aug 05 14:03:37 GMT 2021","Thu Aug 05 14:03:41 GMT 2021","3733","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Thu Aug 05 14:03:51 GMT 2021","Thu Aug 05 14:03:53 GMT 2021","2538","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"passed","Thu Aug 05 14:04:01 GMT 2021","Thu Aug 05 14:04:09 GMT 2021","7702","","LogoutTest","","LogoutTest","TestUserLogout","LO-02 User kijlentkezés",""
