"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 21 08:20:10 GMT 2021","Sat Aug 21 08:20:16 GMT 2021","5985","","TrainingTicketTests","","TrainingTicketTests","TestUltraTicket","TT-04 Ultra bérlet egy edzésre eső árának validációja",""
"passed","Sat Aug 21 08:19:58 GMT 2021","Sat Aug 21 08:20:04 GMT 2021","6211","","TrainingTicketTests","","TrainingTicketTests","TestPlusTicket","TT-02 Plus bérlet árának validációja",""
"passed","Sat Aug 21 08:16:53 GMT 2021","Sat Aug 21 08:17:02 GMT 2021","8974","","LogoutTests","","LogoutTests","TestUserLogout","repetition 1 of 5",""
"passed","Sat Aug 21 08:18:17 GMT 2021","Sat Aug 21 08:18:21 GMT 2021","3993","","LoginTests","","LoginTests","TestUserLoginNoPassword","LI-02 Bejelentkezés felhasználóként jelszó megadása nélkül",""
"passed","Sat Aug 21 08:18:04 GMT 2021","Sat Aug 21 08:18:13 GMT 2021","9144","","TrainerTests","","TrainerTests","TestSearchTrainer","TS-01 Edzők listájában edző nevére történő szűrés",""
"passed","Sat Aug 21 08:19:15 GMT 2021","Sat Aug 21 08:19:23 GMT 2021","8446","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
"passed","Sat Aug 21 08:16:53 GMT 2021","Sat Aug 21 08:16:58 GMT 2021","4864","","TrainingTests","","TrainingTests","TestSaveTrainingDetailsToFile","TR-01 Edzés adatainak mentése txt fájlba",""
"passed","Sat Aug 21 08:18:21 GMT 2021","Sat Aug 21 08:18:26 GMT 2021","4580","","LoginTests","","LoginTests","TestUserLoginWrongPassword","LI-03 Bejelentkezés felhasználóként rossz jelszó megadásával",""
"passed","Sat Aug 21 08:19:34 GMT 2021","Sat Aug 21 08:19:43 GMT 2021","9125","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
"passed","Sat Aug 21 08:19:04 GMT 2021","Sat Aug 21 08:19:15 GMT 2021","10616","","PersonalDetailsTests","","PersonalDetailsTests","testChangePassword","PD-04 Felhasználó jelszavának módosítása, helyes adatokkal",""
"passed","Sat Aug 21 08:16:58 GMT 2021","Sat Aug 21 08:17:02 GMT 2021","4550","","TrainingTests","","TrainingTests","testChooseTrainingType","TR-02 Edzés típusra keresés",""
"passed","Sat Aug 21 08:19:23 GMT 2021","Sat Aug 21 08:19:34 GMT 2021","10783","","PersonalDetailsTests","","PersonalDetailsTests","testChangeBackToOriginalPassword","PD-06 Felhasználó jelszavának visszaállítása az eredetire",""
"passed","Sat Aug 21 08:17:17 GMT 2021","Sat Aug 21 08:17:24 GMT 2021","7228","","LogoutTests","","LogoutTests","TestUserLogout","repetition 4 of 5",""
"passed","Sat Aug 21 08:17:36 GMT 2021","Sat Aug 21 08:17:39 GMT 2021","3492","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"broken","Sat Aug 21 08:17:55 GMT 2021","Sat Aug 21 08:17:55 GMT 2021","655","","GdprTest","","GdprTest","TestOpenGDPR","TestOpenGDPR()",""
"passed","Sat Aug 21 08:20:04 GMT 2021","Sat Aug 21 08:20:10 GMT 2021","6076","","TrainingTicketTests","","TrainingTicketTests","TestProTicket","TT-03 Pro bérlet egy edzés/ár validációja",""
"passed","Sat Aug 21 08:17:09 GMT 2021","Sat Aug 21 08:17:17 GMT 2021","7367","","LogoutTests","","LogoutTests","TestUserLogout","repetition 3 of 5",""
"passed","Sat Aug 21 08:18:34 GMT 2021","Sat Aug 21 08:18:43 GMT 2021","8495","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Regisztrált felhasználó (user) adatainak megadása",""
"passed","Sat Aug 21 08:17:02 GMT 2021","Sat Aug 21 08:17:07 GMT 2021","4777","","TrainingTests","","TrainingTests","testChooseNotValidTrainingType","TR-03 Edzés típusra keresés (nem létező edzés)",""
"passed","Sat Aug 21 08:17:22 GMT 2021","Sat Aug 21 08:17:26 GMT 2021","4169","","TrainingTests","","TrainingTests","testOfPilatesButton","TR-08 Felső menüsor tesztelése (PILATES gomb)",""
"passed","Sat Aug 21 08:19:43 GMT 2021","Sat Aug 21 08:19:51 GMT 2021","8303","","PersonalDetailsTests","","PersonalDetailsTests","testDeleteUserBillingDetails","PD-08 Felhasználó számlázási adatainak (kivéve név) törlése",""
"passed","Sat Aug 21 08:17:15 GMT 2021","Sat Aug 21 08:17:19 GMT 2021","3695","","TrainingTests","","TrainingTests","testOfMeditationButton","TR-06 Felső menüsor tesztelése (MEDITÁCIÓ gomb)",""
"passed","Sat Aug 21 08:19:51 GMT 2021","Sat Aug 21 08:19:58 GMT 2021","6160","","TrainingTicketTests","","TrainingTicketTests","TestLiteTicket","TT-01 Lite bérlet árának validációja",""
"passed","Sat Aug 21 08:17:19 GMT 2021","Sat Aug 21 08:17:22 GMT 2021","3465","","TrainingTests","","TrainingTests","testOfKardioButton","TR-07 Felső menüsor tesztelése (KARDIÓ gomb)",""
"passed","Sat Aug 21 08:17:47 GMT 2021","Sat Aug 21 08:20:01 GMT 2021","134485","","TrainingTests","","TrainingTests","testFindAllActiveTrainings","TR-12 Összes aktív edzés összeszámolása többoldalas lista (naptár) alapján",""
"passed","Sat Aug 21 08:17:50 GMT 2021","Sat Aug 21 08:17:55 GMT 2021","4499","","RegistrationTests","","RegistrationTests","testNoClickPrivacyPolicyRegistration","RI-06 Regisztráció az adatvédelmi feltételek elfogadása nélkül",""
"passed","Sat Aug 21 08:18:43 GMT 2021","Sat Aug 21 08:18:54 GMT 2021","11575","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
"passed","Sat Aug 21 08:17:26 GMT 2021","Sat Aug 21 08:17:30 GMT 2021","3092","","TrainingTests","","TrainingTests","testOfBodyFitButton","TR-09 Felső menüsor tesztelése (ALAKFORMÁLÓ gomb)",""
"passed","Sat Aug 21 08:17:24 GMT 2021","Sat Aug 21 08:17:31 GMT 2021","7432","","LogoutTests","","LogoutTests","TestUserLogout","repetition 5 of 5",""
"passed","Sat Aug 21 08:17:11 GMT 2021","Sat Aug 21 08:17:15 GMT 2021","4061","","TrainingTests","","TrainingTests","testOfStrechingButton","TR-05 Felső menüsor tesztelése (NYÚJTÁS gomb)",""
"passed","Sat Aug 21 08:18:54 GMT 2021","Sat Aug 21 08:19:04 GMT 2021","9903","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongConfirmPassword","PD-03 Felhasználó jelszavának módosítása, az új jelszó megerősítése helytelenül",""
"passed","Sat Aug 21 08:18:13 GMT 2021","Sat Aug 21 08:18:17 GMT 2021","4299","","LoginTests","","LoginTests","TestUserLoginNoEmail","LI-01 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Sat Aug 21 08:17:33 GMT 2021","Sat Aug 21 08:17:47 GMT 2021","13829","","TrainingTests","","TrainingTests","testOfOtherButton","TR-11 Felső menüsor tesztelése (EGYÉB gomb)",""
"passed","Sat Aug 21 08:17:02 GMT 2021","Sat Aug 21 08:17:09 GMT 2021","7524","","LogoutTests","","LogoutTests","TestUserLogout","repetition 2 of 5",""
"passed","Sat Aug 21 08:17:30 GMT 2021","Sat Aug 21 08:17:33 GMT 2021","3171","","TrainingTests","","TrainingTests","testOfMuscleButton","TR-10 Felső menüsor tesztelése (ERŐNLÉTI gomb)",""
"passed","Sat Aug 21 08:17:07 GMT 2021","Sat Aug 21 08:17:11 GMT 2021","3874","","TrainingTests","","TrainingTests","testOfJogaButton","TR-04 Felső menüsor tesztelése (JÓGA gomb)",""
"skipped","Sat Aug 21 08:17:55 GMT 2021","Sat Aug 21 08:17:55 GMT 2021","0","","RegistrationTests","","RegistrationTests","testRegistration","RI-07 Regisztráció minden érvényes adat megadásával",""
"passed","Sat Aug 21 08:17:31 GMT 2021","Sat Aug 21 08:17:36 GMT 2021","4214","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Sat Aug 21 08:18:26 GMT 2021","Sat Aug 21 08:18:34 GMT 2021","8244","","LoginTests","","LoginTests","TestUserLogin","LI-04 Bejelentkezés felhasználóként érvényes adatokkal",""
"passed","Sat Aug 21 08:17:42 GMT 2021","Sat Aug 21 08:17:46 GMT 2021","3635","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Sat Aug 21 08:17:46 GMT 2021","Sat Aug 21 08:17:50 GMT 2021","4117","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Sat Aug 21 08:17:55 GMT 2021","Sat Aug 21 08:18:04 GMT 2021","8422","","TrainerTests","","TrainerTests","TestMoreTrainerInfo","TS-02 Edzők adatlapjának megnyitása a MÉG TÖBB INFO gombbal",""
"passed","Sat Aug 21 08:17:39 GMT 2021","Sat Aug 21 08:17:42 GMT 2021","3217","","RegistrationTests","","RegistrationTests","testNotValidPasswordRegistration","RI-03 Regisztráció érvénytelen jelszó megadásával",""
