"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 09 11:53:15 GMT 2021","Mon Aug 09 11:53:24 GMT 2021","9131","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongConfirmPassword","PD-03 Felhasználó jelszavának módosítása, az új jelszó megerősítése helytelenül",""
"passed","Mon Aug 09 11:53:34 GMT 2021","Mon Aug 09 11:53:41 GMT 2021","7028","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
"passed","Mon Aug 09 11:51:01 GMT 2021","Mon Aug 09 11:51:04 GMT 2021","2751","","TrainingTests","","TrainingTests","testChooseNotValidTrainingType","TR-03 Edzés típusra keresés (nem létező edzés)",""
"passed","Mon Aug 09 11:53:41 GMT 2021","Mon Aug 09 11:53:50 GMT 2021","9389","","PersonalDetailsTests","","PersonalDetailsTests","testChangeBackToOriginalPassword","PD-06 Felhasználó jelszavának visszaállítása az eredetire",""
"passed","Mon Aug 09 11:52:09 GMT 2021","Mon Aug 09 11:52:15 GMT 2021","5798","","LogoutTest","","LogoutTest","TestUserLogout","LO-01 User kijlentkezés",""
"passed","Mon Aug 09 11:52:45 GMT 2021","Mon Aug 09 11:52:48 GMT 2021","2940","","LoginTests","","LoginTests","TestUserLoginNoEmail","LI-01 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Mon Aug 09 11:50:58 GMT 2021","Mon Aug 09 11:51:01 GMT 2021","2724","","TrainingTests","","TrainingTests","testChooseTrainingType","TR-02 Edzés típusra keresés",""
"passed","Mon Aug 09 11:51:07 GMT 2021","Mon Aug 09 11:51:30 GMT 2021","22726","","TrainingTests","","TrainingTests","testOfStrechingButton","TR-05 Felső menüsor tesztelése (NYÚJTÁS gomb)",""
"passed","Mon Aug 09 11:53:50 GMT 2021","Mon Aug 09 11:53:57 GMT 2021","6892","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
"passed","Mon Aug 09 11:51:42 GMT 2021","Mon Aug 09 11:51:45 GMT 2021","2781","","TrainingTests","","TrainingTests","testOfMuscleButton","TR-10 Felső menüsor tesztelése (ERŐNLÉTI gomb)",""
"passed","Mon Aug 09 11:52:39 GMT 2021","Mon Aug 09 11:52:45 GMT 2021","5815","","LogoutTest","","LogoutTest","TestUserLogout","repetition 5 of 5",""
"passed","Mon Aug 09 11:50:56 GMT 2021","Mon Aug 09 11:50:58 GMT 2021","2396","","TrainingTests","","TrainingTests","TestSaveTrainingDetailsToFile","TR-01 Edzés adatainak mentése txt fájlba",""
"passed","Mon Aug 09 11:53:00 GMT 2021","Mon Aug 09 11:53:06 GMT 2021","6583","","PersonalDetailsTests","","PersonalDetailsTests","testUploadPersonaDetails","PD-01 Regisztrált felhasználó (user) adatainak megadása",""
"passed","Mon Aug 09 11:51:45 GMT 2021","Mon Aug 09 11:52:07 GMT 2021","22461","","TrainingTests","","TrainingTests","testOfOtherButton","TR-11 Felső menüsor tesztelése (EGYÉB gomb)",""
"passed","Mon Aug 09 11:51:33 GMT 2021","Mon Aug 09 11:51:36 GMT 2021","2976","","TrainingTests","","TrainingTests","testOfKardioButton","TR-07 Felső menüsor tesztelése (KARDIÓ gomb)",""
"passed","Mon Aug 09 11:53:57 GMT 2021","Mon Aug 09 11:54:04 GMT 2021","6838","","PersonalDetailsTests","","PersonalDetailsTests","testDeleteUserBillingDetails","PD-08 Felhasználó számlázási adatainak (kivéve név) törlése",""
"passed","Mon Aug 09 11:50:42 GMT 2021","Mon Aug 09 11:50:45 GMT 2021","3033","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Mon Aug 09 11:53:24 GMT 2021","Mon Aug 09 11:53:34 GMT 2021","9617","","PersonalDetailsTests","","PersonalDetailsTests","testChangePassword","PD-04 Felhasználó jelszavának módosítása, helyes adatokkal",""
