"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 16 10:21:06 GMT 2021","Mon Aug 16 10:21:12 GMT 2021","6342","","TrainingTicketTest","","TrainingTicketTest","TestProTicket","TT-03 Pro bérlet egy edzésre eső árának validációja",""
"passed","Mon Aug 16 10:20:44 GMT 2021","Mon Aug 16 10:20:47 GMT 2021","3567","","RegistrationTests","","RegistrationTests","testNoClickTermsCondtsRegistration","RI-05 Regisztráció a felhasználási feltételek elfogadása nélkül",""
"passed","Mon Aug 16 10:20:40 GMT 2021","Mon Aug 16 10:20:44 GMT 2021","4202","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Mon Aug 16 10:20:59 GMT 2021","Mon Aug 16 10:21:06 GMT 2021","6248","","TrainingTicketTest","","TrainingTicketTest","TestPlusTicket","TT-02 Plus bérlet árának validációja",""
"passed","Mon Aug 16 10:20:17 GMT 2021","Mon Aug 16 10:20:39 GMT 2021","21744","","TrainingTests","","TrainingTests","TestSaveTrainingDetailsToFile","TR-01 Edzés adatainak mentése txt fájlba",""
"passed","Mon Aug 16 10:21:19 GMT 2021","Mon Aug 16 10:21:32 GMT 2021","13279","","TrainingTests","","TrainingTests","testOfOtherButton","TR-11 Felső menüsor tesztelése (EGYÉB gomb)",""
"passed","Mon Aug 16 10:20:50 GMT 2021","Mon Aug 16 10:21:02 GMT 2021","12721","","TrainingTests","","TrainingTests","testOfStrechingButton","TR-05 Felső menüsor tesztelése (NYÚJTÁS gomb)",""
"passed","Mon Aug 16 10:20:53 GMT 2021","Mon Aug 16 10:20:59 GMT 2021","5879","","TrainingTicketTest","","TrainingTicketTest","TestLiteTicket","TT-01 Lite bérlet árának validációja",""
"passed","Mon Aug 16 10:22:12 GMT 2021","Mon Aug 16 10:22:22 GMT 2021","10150","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
"passed","Mon Aug 16 10:21:06 GMT 2021","Mon Aug 16 10:21:09 GMT 2021","3164","","TrainingTests","","TrainingTests","testOfKardioButton","TR-07 Felső menüsor tesztelése (KARDIÓ gomb)",""
"passed","Mon Aug 16 10:22:59 GMT 2021","Mon Aug 16 10:23:06 GMT 2021","7517","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
