"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 10 13:20:40 GMT 2021","Tue Aug 10 13:24:07 GMT 2021","206515","","TrainingTests","","TrainingTests","testFindAllActiveTrainings","TR-12 Összes aktív edzés összeszámolása többoldalas lista (naptár) alapján",""
"passed","Tue Aug 10 13:20:12 GMT 2021","Tue Aug 10 13:20:15 GMT 2021","2731","","TrainingTests","","TrainingTests","testOfBodyFitButton","TR-09 Felső menüsor tesztelése (ALAKFORMÁLÓ gomb)",""
"passed","Tue Aug 10 13:25:36 GMT 2021","Tue Aug 10 13:25:44 GMT 2021","7222","","PersonalDetailsTests","","PersonalDetailsTests","testUploadUserBillingDetails","PD-05 Felhasználó számlázási adatainak megadása",""
"passed","Tue Aug 10 13:20:02 GMT 2021","Tue Aug 10 13:20:05 GMT 2021","3337","","TrainingTests","","TrainingTests","testOfMeditationButton","TR-06 Felső menüsor tesztelése (MEDITÁCIÓ gomb)",""
"passed","Tue Aug 10 13:24:40 GMT 2021","Tue Aug 10 13:24:46 GMT 2021","6181","","LogoutTest","","LogoutTest","TestUserLogout","repetition 5 of 5",""
"passed","Tue Aug 10 13:24:46 GMT 2021","Tue Aug 10 13:24:49 GMT 2021","3003","","LoginTests","","LoginTests","TestUserLoginNoEmail","LI-01 Bejelentkezés felhasználóként email cím megadása nélkül",""
"passed","Tue Aug 10 13:20:15 GMT 2021","Tue Aug 10 13:20:17 GMT 2021","2725","","TrainingTests","","TrainingTests","testOfMuscleButton","TR-10 Felső menüsor tesztelése (ERŐNLÉTI gomb)",""
"passed","Tue Aug 10 13:24:22 GMT 2021","Tue Aug 10 13:24:28 GMT 2021","6311","","LogoutTest","","LogoutTest","TestUserLogout","repetition 2 of 5",""
"passed","Tue Aug 10 13:24:07 GMT 2021","Tue Aug 10 13:24:10 GMT 2021","2832","","GdprTest","","GdprTest","TestOpenGDPR","TestOpenGDPR()",""
"passed","Tue Aug 10 13:25:53 GMT 2021","Tue Aug 10 13:26:00 GMT 2021","7092","","PersonalDetailsTests","","PersonalDetailsTests","testModifyUserBillingDetails","PD-07 Felhasználó számlázási adatainak (címének) módosítása",""
"passed","Tue Aug 10 13:19:16 GMT 2021","Tue Aug 10 13:19:19 GMT 2021","2827","","RegistrationTests","","RegistrationTests","testNotMatchPasswordRegistration","RI-04 Regisztráció nem egyező jelszavak megadásával",""
"passed","Tue Aug 10 13:19:10 GMT 2021","Tue Aug 10 13:19:13 GMT 2021","3189","","RegistrationTests","","RegistrationTests","testNoPasswordRegistration","RI-02 Regisztráció jelszó megadása nélkül",""
"passed","Tue Aug 10 13:19:02 GMT 2021","Tue Aug 10 13:19:10 GMT 2021","7582","","RegistrationTests","","RegistrationTests","testNoEmailRegistration","RI-01 Regisztráció email cím megadása nélkül",""
"passed","Tue Aug 10 13:25:08 GMT 2021","Tue Aug 10 13:25:18 GMT 2021","9565","","PersonalDetailsTests","","PersonalDetailsTests","testAddWrongPasswordToChange","PD-02 Felhasználó jelszavának a módosítása rossz jelszót megadva",""
